source_file,level,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10
bootstrap_means_data_SRP_02_run_30.csv,02,-0.025,-0.0388888888888889,-0.0305555555555556,-0.05,-0.0777777777777778,-0.0138888888888889,-0.0333333333333333,-0.0111111111111111,-0.0583333333333333,-0.0305555555555556
bootstrap_means_data_SRP_02_run_4.csv,02,-0.0444444444444444,-0.0444444444444444,-0.0555555555555556,-0.0638888888888889,-0.0194444444444444,-0.00555555555555556,-0.0194444444444444,-0.0333333333333333,-0.025,-0.0416666666666667
bootstrap_means_data_SRP_02_run_5.csv,02,-0.0527777777777778,-0.0222222222222222,-0.0361111111111111,-0.0416666666666667,-0.075,-0.0472222222222222,-0.0305555555555556,-0.0638888888888889,-0.0472222222222222,-0.0527777777777778
bootstrap_means_data_SRP_02_run_6.csv,02,-0.0444444444444444,-0.0611111111111111,-0.0416666666666667,-0.0555555555555556,-0.0416666666666667,-0.0444444444444444,-0.0472222222222222,-0.025,-0.0694444444444444,-0.0111111111111111
bootstrap_means_data_SRP_02_run_7.csv,02,-0.0416666666666667,-0.0555555555555556,-0.0527777777777778,-0.0333333333333333,-0.0444444444444444,-0.0388888888888889,-0.0194444444444444,-0.0694444444444444,-0.0444444444444444,-0.0305555555555556
bootstrap_means_data_SRP_02_run_8.csv,02,-0.05,-0.0527777777777778,0.00833333333333333,-0.0416666666666667,-0.05,-0.0416666666666667,-0.0222222222222222,-0.0166666666666667,-0.0305555555555556,-0.0416666666666667
bootstrap_means_data_SRP_02_run_9.csv,02,-0.00555555555555556,-0.00833333333333333,-0.0611111111111111,-0.0416666666666667,-0.0277777777777778,-0.0222222222222222,0,-0.0277777777777778,-0.0527777777777778,-0.0638888888888889
bootstrap_means_data_SRP_0_run_1.csv,0,-0.0861111111111111,-0.0833333333333333,-0.0861111111111111,-0.0694444444444444,-0.0666666666666667,-0.0888888888888889,-0.0694444444444444,-0.0805555555555556,-0.0833333333333333,-0.0944444444444444
bootstrap_means_data_SRP_0_run_10.csv,0,-0.1,-0.0777777777777778,-0.0722222222222222,-0.0833333333333333,-0.0638888888888889,-0.0666666666666667,-0.075,-0.0583333333333333,-0.0527777777777778,-0.0583333333333333
bootstrap_means_data_SRP_0_run_11.csv,0,-0.0611111111111111,-0.0805555555555556,-0.0555555555555556,-0.0583333333333333,-0.0472222222222222,-0.0611111111111111,-0.0527777777777778,-0.0722222222222222,-0.0333333333333333,-0.075
bootstrap_means_data_SRP_0_run_12.csv,0,-0.075,-0.0916666666666667,-0.0361111111111111,-0.0666666666666667,-0.0888888888888889,-0.102777777777778,-0.0472222222222222,-0.0861111111111111,-0.075,-0.0722222222222222
bootstrap_means_data_SRP_0_run_13.csv,0,-0.0527777777777778,-0.0916666666666667,-0.0666666666666667,-0.0583333333333333,-0.0527777777777778,-0.075,-0.0722222222222222,-0.0638888888888889,-0.0944444444444444,-0.102777777777778
bootstrap_means_data_SRP_0_run_14.csv,0,-0.0666666666666667,-0.0472222222222222,-0.0666666666666667,-0.0388888888888889,-0.1,-0.102777777777778,-0.0666666666666667,-0.075,-0.075,-0.102777777777778
