"date","device","poll","conc","vg","conex"
"8/12/25 11:07","APNA-370","NO2",0.2,"0 ppb","D"
"8/12/25 11:08","APNA-370","NO2",0.1,"0 ppb","D"
"8/12/25 11:09","APNA-370","NO2",0.2,"0 ppb","D"
"8/12/25 11:10","APNA-370","NO2",0.3,"0 ppb","D"
"8/12/25 11:11","APNA-370","NO2",0,"0 ppb","D"
"8/12/25 11:12","APNA-370","NO2",0.2,"0 ppb","D"
"8/12/25 11:13","APNA-370","NO2",0.2,"0 ppb","D"
"8/12/25 11:14","APNA-370","NO2",0.1,"0 ppb","D"
"8/12/25 11:15","APNA-370","NO2",0.1,"0 ppb","D"
"8/12/25 11:16","APNA-370","NO2",0.7,"0 ppb","D"
"8/12/25 11:17","APNA-370","NO2",0.9,"0 ppb","D"
